telemetry_id,asset_id,date,day_index,health_index,wear_metric,daily_gmt,temp_c,rainfall_mm,days_since_inspection,days_since_maintenance,deferred_count,speed_restriction_active
TEL-500257,AST-TRK-1083,2026-03-22,2,93.2,1.13,58.8,35.0,0.0,17,16,0,0
TEL-500258,AST-SIG-1084,2026-03-22,2,99.2,0.1,39.3,35.0,0.0,5,11,0,0
TEL-500259,AST-PNT-1085,2026-03-22,2,95.5,2.21,55.9,35.0,0.0,5,39,0,0
TEL-500260,AST-OHE-1086,2026-03-22,2,91.2,10.4,44.2,35.0,0.0,21,28,0,0
TEL-500261,AST-TRK-1087,2026-03-22,2,97.1,0.4,31.8,35.0,0.0,5,30,0,0
TEL-500262,AST-TRK-1088,2026-03-22,2,89.5,1.77,51.0,35.0,0.0,6,27,0,0
TEL-500263,AST-TRK-1089,2026-03-22,2,93.0,1.22,60.5,35.0,0.0,17,21,0,0
TEL-500264,AST-TRK-1090,2026-03-22,2,90.1,1.66,42.3,35.0,0.0,20,22,0,0
TEL-500265,AST-TRK-1091,2026-03-22,2,95.7,0.71,60.2,35.0,0.0,20,35,0,0
TEL-500266,AST-TRK-1092,2026-03-22,2,95.7,0.64,56.3,35.0,0.0,5,26,0,0
TEL-500267,AST-TRK-1093,2026-03-22,2,97.0,0.5,25.9,35.0,0.0,10,12,0,0
TEL-500268,AST-TRK-1094,2026-03-22,2,94.1,0.99,36.5,35.0,0.0,7,33,0,0
TEL-500269,AST-TRK-1095,2026-03-22,2,94.2,1.0,60.9,35.0,0.0,12,41,0,0
TEL-500270,AST-SIG-1096,2026-03-22,2,93.2,0.8,28.8,35.0,0.0,8,22,0,0
TEL-500271,AST-PNT-1097,2026-03-22,2,91.9,2.38,35.2,35.0,0.0,11,35,0,0
TEL-500272,AST-OHE-1098,2026-03-22,2,93.1,8.1,55.0,35.0,0.0,17,40,0,0
TEL-500273,AST-TRK-1099,2026-03-22,2,92.3,1.24,40.9,35.0,0.0,8,22,0,0
TEL-500274,AST-TRK-1100,2026-03-22,2,97.3,0.39,55.2,35.0,0.0,13,26,0,0
TEL-500275,AST-TRK-1101,2026-03-22,2,96.7,0.47,25.7,35.0,0.0,10,21,0,0
TEL-500276,AST-TRK-1102,2026-03-22,2,95.5,0.64,45.2,35.0,0.0,16,15,0,0
TEL-500277,AST-TRK-1103,2026-03-22,2,98.2,0.25,45.7,35.0,0.0,19,8,0,0
TEL-500278,AST-TRK-1104,2026-03-22,2,96.3,0.55,58.1,35.0,0.0,11,7,0,0
TEL-500279,AST-TRK-1105,2026-03-22,2,94.5,0.84,55.2,35.0,0.0,5,33,0,0
TEL-500280,AST-TRK-1106,2026-03-22,2,94.3,0.96,36.2,35.0,0.0,18,32,0,0
TEL-500281,AST-TRK-1107,2026-03-22,2,97.4,0.3,37.9,35.0,0.0,16,16,0,0
TEL-500282,AST-TRK-1108,2026-03-22,2,94.0,0.97,38.5,35.0,0.0,15,13,0,0
TEL-500283,AST-TRK-1109,2026-03-22,2,89.7,1.73,53.8,35.0,0.0,19,31,0,0
TEL-500284,AST-TRK-1110,2026-03-22,2,89.5,1.73,27.9,35.0,0.0,12,33,0,0
TEL-500285,AST-TRK-1111,2026-03-22,2,96.1,0.52,28.4,35.0,0.0,16,26,0,0
TEL-500286,AST-SIG-1112,2026-03-22,2,91.5,1.0,44.1,35.0,0.0,19,15,0,0
TEL-500287,AST-PNT-1113,2026-03-22,2,92.6,2.35,48.3,35.0,0.0,19,18,0,0
TEL-500288,AST-OHE-1114,2026-03-22,2,89.5,12.3,36.8,35.0,0.0,8,19,0,0
TEL-500289,AST-TRK-1115,2026-03-22,2,97.1,0.48,25.9,35.0,0.0,21,23,0,0
TEL-500290,AST-TRK-1116,2026-03-22,2,98.0,0.32,55.1,35.0,0.0,18,40,0,0
TEL-500291,AST-TRK-1117,2026-03-22,2,93.7,1.07,34.6,35.0,0.0,12,42,0,0
TEL-500292,AST-TRK-1118,2026-03-22,2,90.2,1.65,44.9,35.0,0.0,7,35,0,0
TEL-500293,AST-TRK-1119,2026-03-22,2,96.0,0.55,58.7,35.0,0.0,4,16,0,0
TEL-500294,AST-TRK-1120,2026-03-22,2,89.0,1.79,60.0,35.0,0.0,22,21,0,0
TEL-500295,AST-TRK-1121,2026-03-22,2,90.6,1.54,58.5,35.0,0.0,21,27,0,0
TEL-500296,AST-TRK-1122,2026-03-22,2,92.4,1.32,47.8,35.0,0.0,22,19,0,0
TEL-500297,AST-TRK-1123,2026-03-22,2,97.4,0.41,36.9,35.0,0.0,10,11,0,0
TEL-500298,AST-TRK-1124,2026-03-22,2,94.5,0.95,27.4,35.0,0.0,9,12,0,0
TEL-500299,AST-TRK-1125,2026-03-22,2,98.8,0.21,59.9,35.0,0.0,16,32,0,0
TEL-500300,AST-TRK-1126,2026-03-22,2,95.1,0.81,43.1,35.0,0.0,16,8,0,0
TEL-500301,AST-TRK-1127,2026-03-22,2,95.5,0.64,35.8,35.0,0.0,14,17,0,0
TEL-500302,AST-SIG-1128,2026-03-22,2,95.8,0.5,40.7,35.0,0.0,18,23,0,0
TEL-500303,AST-PNT-1129,2026-03-22,2,94.7,2.25,58.1,35.0,0.0,15,38,0,0
TEL-500304,AST-OHE-1130,2026-03-22,2,97.5,2.9,34.1,35.0,0.0,21,8,0,0
TEL-500305,AST-TRK-1131,2026-03-22,2,95.6,0.76,41.9,35.0,0.0,10,7,0,0
TEL-500306,AST-TRK-1132,2026-03-22,2,92.2,1.27,29.4,35.0,0.0,13,36,0,0
TEL-500307,AST-TRK-1133,2026-03-22,2,92.4,1.25,56.6,35.0,0.0,9,24,0,0
TEL-500308,AST-TRK-1134,2026-03-22,2,89.9,1.73,59.6,35.0,0.0,15,32,0,0
TEL-500309,AST-TRK-1135,2026-03-22,2,94.3,1.01,61.1,35.0,0.0,7,20,0,0
TEL-500310,AST-TRK-1136,2026-03-22,2,95.5,0.68,58.6,35.0,0.0,20,33,0,0
TEL-500311,AST-TRK-1137,2026-03-22,2,95.5,0.76,62.6,35.0,0.0,21,20,0,0
TEL-500312,AST-TRK-1138,2026-03-22,2,90.9,1.56,45.4,35.0,0.0,6,21,0,0
TEL-500313,AST-TRK-1139,2026-03-22,2,91.6,1.32,30.0,35.0,0.0,16,10,0,0
TEL-500314,AST-TRK-1140,2026-03-22,2,96.6,0.55,46.7,35.0,0.0,18,32,0,0
TEL-500315,AST-TRK-1141,2026-03-22,2,89.3,1.76,53.3,35.0,0.0,17,23,0,0
TEL-500316,AST-TRK-1142,2026-03-22,2,94.9,0.76,41.0,35.0,0.0,17,17,0,0
TEL-500317,AST-TRK-1143,2026-03-22,2,95.5,0.76,46.6,35.0,0.0,18,21,0,0
TEL-500318,AST-TRK-1144,2026-03-22,2,89.7,1.73,47.1,35.0,0.0,9,38,0,0
TEL-500319,AST-TRK-1145,2026-03-22,2,90.0,1.77,63.6,35.0,0.0,22,19,0,0
TEL-500320,AST-TRK-1146,2026-03-22,2,91.8,1.34,39.3,35.0,0.0,11,24,0,0
TEL-500321,AST-TRK-1147,2026-03-22,2,92.3,1.18,63.4,35.0,0.0,7,9,0,0
TEL-500322,AST-TRK-1148,2026-03-22,2,94.4,0.83,27.3,35.0,0.0,21,11,0,0
TEL-500323,AST-TRK-1149,2026-03-22,2,91.4,1.36,40.0,35.0,0.0,7,15,0,0
TEL-500324,AST-SIG-1150,2026-03-22,2,91.5,1.0,38.3,35.0,0.0,9,34,0,0
TEL-500325,AST-PNT-1151,2026-03-22,2,92.1,2.37,57.5,35.0,0.0,16,21,0,0
TEL-500326,AST-OHE-1152,2026-03-22,2,94.7,6.2,39.6,35.0,0.0,17,14,0,0
TEL-500327,AST-TRK-1153,2026-03-22,2,93.9,0.99,54.3,35.0,0.0,6,27,0,0
TEL-500328,AST-TRK-1154,2026-03-22,2,92.6,1.18,58.3,35.0,0.0,14,32,0,0
TEL-500329,AST-TRK-1155,2026-03-22,2,96.2,0.51,36.7,35.0,0.0,4,38,0,0
TEL-500330,AST-TRK-1156,2026-03-22,2,89.8,1.63,37.1,35.0,0.0,10,18,0,0
TEL-500331,AST-TRK-1157,2026-03-22,2,92.0,1.34,35.9,35.0,0.0,6,18,0,0
TEL-500332,AST-TRK-1158,2026-03-22,2,91.6,1.42,29.3,35.0,0.0,6,21,0,0
TEL-500333,AST-TRK-1159,2026-03-22,2,90.4,1.59,28.4,35.0,0.0,16,38,0,0
TEL-500334,AST-TRK-1160,2026-03-22,2,95.5,0.77,53.9,35.0,0.0,8,14,0,0
TEL-500335,AST-TRK-1161,2026-03-22,2,93.5,0.98,44.1,35.0,0.0,12,35,0,0
TEL-500336,AST-TRK-1162,2026-03-22,2,95.1,0.72,46.0,35.0,0.0,9,31,0,0
TEL-500337,AST-TRK-1163,2026-03-22,2,96.3,0.6,44.3,35.0,0.0,13,21,0,0
TEL-500338,AST-TRK-1164,2026-03-22,2,94.2,0.92,52.1,35.0,0.0,4,7,0,0
TEL-500339,AST-TRK-1165,2026-03-22,2,94.4,0.89,56.9,35.0,0.0,4,23,0,0
TEL-500340,AST-TRK-1166,2026-03-22,2,92.0,1.3,36.2,35.0,0.0,8,20,0,0
TEL-500341,AST-TRK-1167,2026-03-22,2,93.6,1.04,26.0,35.0,0.0,13,7,0,0
TEL-500342,AST-TRK-1168,2026-03-22,2,96.8,0.49,38.4,35.0,0.0,21,26,0,1
TEL-500343,AST-TRK-1169,2026-03-22,2,91.3,1.48,39.8,35.0,0.0,19,29,0,0
TEL-500344,AST-TRK-1170,2026-03-22,2,92.1,1.28,30.8,35.0,0.0,4,9,0,0
TEL-500345,AST-TRK-1171,2026-03-22,2,95.3,0.79,28.1,35.0,0.0,18,26,0,0
TEL-500346,AST-SIG-1172,2026-03-22,2,97.5,0.3,34.3,35.0,0.0,14,39,0,0
TEL-500347,AST-PNT-1173,2026-03-22,2,97.0,2.14,44.8,35.0,0.0,17,29,0,0
TEL-500348,AST-OHE-1174,2026-03-22,2,98.6,1.6,31.3,35.0,0.0,20,33,0,0
TEL-500349,AST-TRK-1001,2026-03-23,3,94.5,0.88,36.4,33.6,0.0,20,18,0,0
TEL-500350,AST-TRK-1002,2026-03-23,3,92.8,1.25,64.9,33.6,0.0,13,10,0,0
TEL-500351,AST-SIG-1003,2026-03-23,3,92.2,0.92,33.8,33.6,0.0,22,21,0,0
TEL-500352,AST-PNT-1004,2026-03-23,3,94.7,2.25,25.4,33.6,0.0,6,38,0,0
TEL-500353,AST-OHE-1005,2026-03-23,3,87.8,14.3,36.8,33.6,0.0,15,41,0,0
TEL-500354,AST-TRK-1006,2026-03-23,3,97.5,0.36,47.4,33.6,0.0,20,15,0,0
TEL-500355,AST-TRK-1007,2026-03-23,3,96.1,0.67,33.6,33.6,0.0,5,36,0,0
TEL-500356,AST-SIG-1008,2026-03-23,3,97.3,0.32,49.5,33.6,0.0,15,33,0,0
TEL-500357,AST-PNT-1009,2026-03-23,3,92.8,2.34,64.7,33.6,0.0,13,30,0,0
TEL-500358,AST-OHE-1010,2026-03-23,3,98.5,1.8,31.2,33.6,0.0,12,40,0,0
TEL-500359,AST-TRK-1011,2026-03-23,3,95.9,0.62,32.5,33.6,0.0,15,11,0,0
TEL-500360,AST-TRK-1012,2026-03-23,3,91.9,1.33,64.0,33.6,0.0,10,9,0,0
TEL-500361,AST-SIG-1013,2026-03-23,3,92.3,0.91,55.2,33.6,0.0,13,20,0,0
TEL-500362,AST-PNT-1014,2026-03-23,3,90.4,2.45,43.4,33.6,0.0,12,22,0,0
TEL-500363,AST-OHE-1015,2026-03-23,3,90.1,11.6,55.6,33.6,0.0,9,12,0,0
TEL-500364,AST-TRK-1016,2026-03-23,3,97.8,0.3,31.6,33.6,0.0,16,40,0,0
TEL-500365,AST-TRK-1017,2026-03-23,3,90.7,1.53,62.8,33.6,0.0,5,43,0,0
TEL-500366,AST-SIG-1018,2026-03-23,3,95.8,0.5,27.4,33.6,0.0,23,34,0,0
TEL-500367,AST-PNT-1019,2026-03-23,3,97.0,2.14,35.7,33.6,0.0,6,38,0,0
TEL-500368,AST-OHE-1020,2026-03-23,3,98.0,2.4,54.4,33.6,0.0,6,16,0,0
TEL-500369,AST-TRK-1021,2026-03-23,3,96.7,0.57,44.3,33.6,0.0,6,12,0,0
TEL-500370,AST-SIG-1022,2026-03-23,3,98.0,0.23,58.4,33.6,0.0,21,21,0,0
TEL-500371,AST-PNT-1023,2026-03-23,3,93.4,2.31,62.9,33.6,0.0,23,39,0,0
TEL-500372,AST-OHE-1024,2026-03-23,3,94.7,6.2,58.5,33.6,0.0,5,28,0,0
TEL-500373,AST-TRK-1025,2026-03-23,3,96.3,0.59,40.7,33.6,0.0,23,25,0,0
TEL-500374,AST-SIG-1026,2026-03-23,3,92.2,0.92,59.2,33.6,0.0,13,22,0,0
TEL-500375,AST-PNT-1027,2026-03-23,3,94.9,2.24,42.4,33.6,0.0,17,23,0,0
TEL-500376,AST-OHE-1028,2026-03-23,3,90.1,11.7,29.0,33.6,0.0,5,9,0,0
TEL-500377,AST-TRK-1029,2026-03-23,3,90.8,1.45,35.1,33.6,0.0,18,36,0,0
TEL-500378,AST-TRK-1030,2026-03-23,3,90.1,1.71,60.4,33.6,0.0,14,19,0,0
TEL-500379,AST-TRK-1031,2026-03-23,3,92.0,1.4,29.7,33.6,0.0,18,35,0,0
TEL-500380,AST-TRK-1032,2026-03-23,3,92.6,1.19,42.6,33.6,0.0,23,32,0,0
TEL-500381,AST-TRK-1033,2026-03-23,3,95.7,0.61,40.6,33.6,0.0,12,22,0,0
TEL-500382,AST-TRK-1034,2026-03-23,3,91.0,1.45,63.9,33.6,0.0,8,19,0,0
TEL-500383,AST-TRK-1035,2026-03-23,3,95.2,0.71,60.7,33.6,0.0,21,36,0,0
TEL-500384,AST-TRK-1036,2026-03-23,3,90.4,1.54,27.9,33.6,0.0,7,31,0,0
TEL-500385,AST-TRK-1037,2026-03-23,3,93.4,1.03,38.7,33.6,0.0,9,41,0,0
TEL-500386,AST-TRK-1038,2026-03-23,3,94.5,0.83,25.1,33.6,0.0,15,36,0,0
TEL-500387,AST-SIG-1039,2026-03-23,3,96.6,0.4,29.3,33.6,0.0,6,30,0,0
TEL-500388,AST-PNT-1040,2026-03-23,3,93.2,2.32,51.1,33.6,0.0,13,35,0,0
TEL-500389,AST-OHE-1041,2026-03-23,3,98.6,1.7,53.4,33.6,0.0,17,28,0,0
TEL-500390,AST-TRK-1042,2026-03-23,3,93.9,0.95,36.2,33.6,0.0,22,43,0,0
TEL-500391,AST-TRK-1043,2026-03-23,3,91.0,1.58,37.6,33.6,0.0,14,19,0,0
TEL-500392,AST-TRK-1044,2026-03-23,3,93.5,1.04,32.1,33.6,0.0,17,23,0,0
TEL-500393,AST-TRK-1045,2026-03-23,3,91.1,1.4,41.2,33.6,0.0,19,25,0,0
TEL-500394,AST-TRK-1046,2026-03-23,3,98.0,0.22,54.6,33.6,0.0,22,29,0,0
TEL-500395,AST-TRK-1047,2026-03-23,3,96.2,0.56,51.1,33.6,0.0,16,39,0,0
TEL-500396,AST-TRK-1048,2026-03-23,3,91.0,1.43,54.1,33.6,0.0,23,33,0,0
TEL-500397,AST-TRK-1049,2026-03-23,3,90.5,1.65,40.5,33.6,0.0,22,17,0,0
TEL-500398,AST-TRK-1050,2026-03-23,3,97.5,0.35,46.4,33.6,0.0,8,11,0,0
TEL-500399,AST-TRK-1051,2026-03-23,3,93.0,1.12,28.6,33.6,0.0,17,43,0,0
TEL-500400,AST-SIG-1052,2026-03-23,3,95.8,0.5,62.2,33.6,0.0,9,38,0,0
TEL-500401,AST-PNT-1053,2026-03-23,3,90.4,2.45,33.7,33.6,0.0,15,19,0,0
TEL-500402,AST-OHE-1054,2026-03-23,3,95.1,5.8,63.3,33.6,0.0,8,36,0,0
TEL-500403,AST-TRK-1055,2026-03-23,3,96.1,0.52,31.4,33.6,0.0,6,24,0,0
TEL-500404,AST-TRK-1056,2026-03-23,3,91.8,1.41,57.3,33.6,0.0,16,39,0,0
TEL-500405,AST-TRK-1057,2026-03-23,3,90.8,1.46,51.7,33.6,0.0,12,25,0,0
TEL-500406,AST-TRK-1058,2026-03-23,3,92.2,1.31,61.5,33.6,0.0,6,33,0,0
TEL-500407,AST-TRK-1059,2026-03-23,3,94.9,0.75,58.0,33.6,0.0,7,17,0,0
TEL-500408,AST-TRK-1060,2026-03-23,3,93.8,0.94,55.4,33.6,0.0,11,36,0,0
TEL-500409,AST-TRK-1061,2026-03-23,3,95.0,0.7,54.6,33.6,0.0,13,29,0,0
TEL-500410,AST-SIG-1062,2026-03-23,3,91.4,1.01,51.0,33.6,0.0,6,9,0,0
TEL-500411,AST-PNT-1063,2026-03-23,3,94.7,2.25,33.8,33.6,0.0,17,18,0,0
TEL-500412,AST-OHE-1064,2026-03-23,3,97.3,3.2,47.4,33.6,0.0,9,19,0,0
TEL-500413,AST-TRK-1065,2026-03-23,3,91.7,1.37,54.5,33.6,0.0,10,21,0,0
TEL-500414,AST-TRK-1066,2026-03-23,3,92.3,1.28,64.9,33.6,0.0,10,40,0,0
TEL-500415,AST-TRK-1067,2026-03-23,3,96.9,0.52,64.8,33.6,0.0,8,34,0,0
TEL-500416,AST-TRK-1068,2026-03-23,3,90.6,1.57,53.8,33.6,0.0,16,30,0,0
TEL-500417,AST-TRK-1069,2026-03-23,3,96.6,0.46,47.6,33.6,0.0,21,31,0,0
TEL-500418,AST-TRK-1070,2026-03-23,3,93.6,0.98,29.2,33.6,0.0,19,13,0,0
TEL-500419,AST-TRK-1071,2026-03-23,3,89.1,1.79,37.4,33.6,0.0,21,25,0,0
TEL-500420,AST-SIG-1072,2026-03-23,3,97.5,0.3,49.7,33.6,0.0,13,33,0,0
TEL-500421,AST-PNT-1073,2026-03-23,3,93.6,2.3,48.0,33.6,0.0,21,21,0,0
TEL-500422,AST-OHE-1074,2026-03-23,3,88.4,13.6,32.0,33.6,0.0,5,16,0,0
TEL-500423,AST-TRK-1075,2026-03-23,3,90.3,1.7,33.3,33.6,0.0,8,39,0,0
TEL-500424,AST-TRK-1076,2026-03-23,3,96.8,0.41,49.0,33.6,0.0,12,14,0,0
TEL-500425,AST-TRK-1077,2026-03-23,3,90.4,1.56,27.9,33.6,0.0,22,32,0,0
TEL-500426,AST-TRK-1078,2026-03-23,3,91.9,1.3,38.0,33.6,0.0,18,8,0,0
TEL-500427,AST-TRK-1079,2026-03-23,3,97.1,0.49,63.1,33.6,0.0,7,14,0,0
TEL-500428,AST-TRK-1080,2026-03-23,3,91.7,1.35,36.4,33.6,0.0,14,26,0,0
TEL-500429,AST-TRK-1081,2026-03-23,3,88.9,1.79,54.3,33.6,0.0,17,31,0,0
TEL-500430,AST-TRK-1082,2026-03-23,3,93.6,1.12,39.7,33.6,0.0,13,38,0,0
TEL-500431,AST-TRK-1083,2026-03-23,3,93.1,1.15,49.3,33.6,0.0,18,17,0,0
TEL-500432,AST-SIG-1084,2026-03-23,3,99.2,0.1,25.6,33.6,0.0,6,12,0,0
TEL-500433,AST-PNT-1085,2026-03-23,3,95.5,2.21,28.8,33.6,0.0,6,40,0,0
TEL-500434,AST-OHE-1086,2026-03-23,3,91.1,10.5,43.9,33.6,0.0,22,29,0,0
TEL-500435,AST-TRK-1087,2026-03-23,3,96.8,0.42,54.3,33.6,0.0,6,31,0,0
TEL-500436,AST-TRK-1088,2026-03-23,3,89.5,1.79,33.2,33.6,0.0,7,28,0,0
TEL-500437,AST-TRK-1089,2026-03-23,3,92.6,1.24,57.7,33.6,0.0,18,22,0,0
TEL-500438,AST-TRK-1090,2026-03-23,3,89.8,1.68,58.9,33.6,0.0,21,23,0,0
TEL-500439,AST-TRK-1091,2026-03-23,3,95.2,0.72,56.2,33.6,0.0,21,36,0,0
TEL-500440,AST-TRK-1092,2026-03-23,3,96.3,0.65,38.0,33.6,0.0,6,27,0,0
TEL-500441,AST-TRK-1093,2026-03-23,3,96.9,0.51,31.9,33.6,0.0,11,13,0,0
TEL-500442,AST-TRK-1094,2026-03-23,3,93.8,1.0,49.7,33.6,0.0,8,34,0,0
TEL-500443,AST-TRK-1095,2026-03-23,3,93.6,1.01,32.0,33.6,0.0,13,42,0,0
TEL-500444,AST-SIG-1096,2026-03-23,3,93.2,0.8,31.3,33.6,0.0,9,23,0,0
TEL-500445,AST-PNT-1097,2026-03-23,3,91.7,2.39,55.6,33.6,0.0,12,36,0,0
TEL-500446,AST-OHE-1098,2026-03-23,3,92.9,8.3,60.8,33.6,0.0,18,41,0,0
TEL-500447,AST-TRK-1099,2026-03-23,3,92.5,1.26,64.4,33.6,0.0,9,23,0,0
TEL-500448,AST-TRK-1100,2026-03-23,3,97.6,0.4,30.9,33.6,0.0,14,27,0,0
TEL-500449,AST-TRK-1101,2026-03-23,3,97.1,0.49,51.0,33.6,0.0,11,22,0,0
TEL-500450,AST-TRK-1102,2026-03-23,3,95.7,0.66,64.8,33.6,0.0,17,16,0,0
TEL-500451,AST-TRK-1103,2026-03-23,3,97.5,0.27,47.2,33.6,0.0,20,9,0,0
TEL-500452,AST-TRK-1104,2026-03-23,3,96.7,0.57,60.0,33.6,0.0,12,8,0,0
TEL-500453,AST-TRK-1105,2026-03-23,3,94.2,0.86,27.7,33.6,0.0,6,34,0,0
TEL-500454,AST-TRK-1106,2026-03-23,3,94.0,0.97,30.6,33.6,0.0,19,33,0,0
TEL-500455,AST-TRK-1107,2026-03-23,3,98.1,0.31,44.7,33.6,0.0,17,17,0,0
TEL-500456,AST-TRK-1108,2026-03-23,3,94.2,1.0,60.3,33.6,0.0,16,14,0,0
TEL-500457,AST-TRK-1109,2026-03-23,3,89.4,1.75,57.5,33.6,0.0,20,32,0,0
TEL-500458,AST-TRK-1110,2026-03-23,3,89.0,1.76,64.9,33.6,0.0,13,34,0,0
TEL-500459,AST-TRK-1111,2026-03-23,3,96.4,0.54,53.8,33.6,0.0,17,27,0,0
TEL-500460,AST-SIG-1112,2026-03-23,3,91.5,1.0,47.7,33.6,0.0,20,16,0,0
TEL-500461,AST-PNT-1113,2026-03-23,3,92.4,2.36,59.8,33.6,0.0,20,19,0,0
TEL-500462,AST-OHE-1114,2026-03-23,3,89.5,12.4,50.5,33.6,0.0,9,20,0,0
TEL-500463,AST-TRK-1115,2026-03-23,3,96.3,0.49,38.5,33.6,0.0,22,24,0,0
TEL-500464,AST-TRK-1116,2026-03-23,3,97.1,0.35,64.9,33.6,0.0,19,41,0,0
TEL-500465,AST-TRK-1117,2026-03-23,3,93.1,1.08,29.7,33.6,0.0,13,43,0,0
TEL-500466,AST-TRK-1118,2026-03-23,3,90.5,1.66,42.2,33.6,0.0,8,36,0,0
TEL-500467,AST-TRK-1119,2026-03-23,3,96.3,0.57,31.4,33.6,0.0,5,17,0,0
TEL-500468,AST-TRK-1120,2026-03-23,3,89.0,1.81,35.6,33.6,0.0,23,22,0,0
TEL-500469,AST-TRK-1121,2026-03-23,3,90.3,1.56,30.4,33.6,0.0,22,28,0,0
TEL-500470,AST-TRK-1122,2026-03-23,3,92.1,1.34,33.0,33.6,0.0,23,20,0,0
TEL-500471,AST-TRK-1123,2026-03-23,3,97.4,0.43,54.8,33.6,0.0,11,12,0,0
TEL-500472,AST-TRK-1124,2026-03-23,3,94.2,0.96,39.3,33.6,0.0,10,13,0,0
TEL-500473,AST-TRK-1125,2026-03-23,3,97.8,0.23,25.5,33.6,0.0,17,33,0,0
TEL-500474,AST-TRK-1126,2026-03-23,3,94.7,0.83,35.0,33.6,0.0,17,9,0,0
TEL-500475,AST-TRK-1127,2026-03-23,3,95.4,0.66,52.2,33.6,0.0,15,18,0,0
TEL-500476,AST-SIG-1128,2026-03-23,3,95.8,0.5,36.2,33.6,0.0,19,24,0,0
TEL-500477,AST-PNT-1129,2026-03-23,3,94.5,2.26,63.4,33.6,0.0,16,39,0,0
TEL-500478,AST-OHE-1130,2026-03-23,3,97.5,3.0,64.0,33.6,0.0,22,9,0,0
TEL-500479,AST-TRK-1131,2026-03-23,3,95.3,0.77,29.7,33.6,0.0,11,8,0,0
TEL-500480,AST-TRK-1132,2026-03-23,3,91.9,1.28,54.5,33.6,0.0,14,37,0,0
TEL-500481,AST-TRK-1133,2026-03-23,3,92.6,1.26,41.7,33.6,0.0,10,25,0,0
TEL-500482,AST-TRK-1134,2026-03-23,3,90.0,1.75,33.0,33.6,0.0,16,33,0,0
TEL-500483,AST-TRK-1135,2026-03-23,3,94.0,1.02,53.2,33.6,0.0,8,21,0,0
TEL-500484,AST-TRK-1136,2026-03-23,3,95.3,0.7,25.5,33.6,0.0,21,34,0,0
TEL-500485,AST-TRK-1137,2026-03-23,3,95.0,0.77,40.6,33.6,0.0,22,21,0,0
TEL-500486,AST-TRK-1138,2026-03-23,3,90.7,1.58,28.0,33.6,0.0,7,22,0,0
TEL-500487,AST-TRK-1139,2026-03-23,3,91.9,1.34,27.7,33.6,0.0,17,11,0,0
TEL-500488,AST-TRK-1140,2026-03-23,3,96.3,0.56,30.5,33.6,0.0,19,33,0,0
TEL-500489,AST-TRK-1141,2026-03-23,3,89.3,1.77,29.9,33.6,0.0,18,24,0,0
TEL-500490,AST-TRK-1142,2026-03-23,3,94.8,0.77,28.3,33.6,0.0,18,18,0,0
TEL-500491,AST-TRK-1143,2026-03-23,3,94.6,0.77,45.0,33.6,0.0,19,22,0,0
TEL-500492,AST-TRK-1144,2026-03-23,3,89.2,1.74,32.5,33.6,0.0,10,39,0,0
TEL-500493,AST-TRK-1145,2026-03-23,3,89.2,1.8,60.5,33.6,0.0,23,20,0,0
TEL-500494,AST-TRK-1146,2026-03-23,3,92.0,1.35,37.1,33.6,0.0,12,25,0,0
TEL-500495,AST-TRK-1147,2026-03-23,3,92.6,1.19,52.3,33.6,0.0,8,10,0,0
TEL-500496,AST-TRK-1148,2026-03-23,3,94.7,0.85,56.3,33.6,0.0,22,12,0,0
TEL-500497,AST-TRK-1149,2026-03-23,3,91.4,1.38,35.1,33.6,0.0,8,16,0,0
TEL-500498,AST-SIG-1150,2026-03-23,3,91.5,1.0,29.7,33.6,0.0,10,35,0,0
TEL-500499,AST-PNT-1151,2026-03-23,3,91.9,2.38,40.0,33.6,0.0,17,22,0,0
TEL-500500,AST-OHE-1152,2026-03-23,3,94.7,6.2,25.2,33.6,0.0,18,15,0,0
TEL-500501,AST-TRK-1153,2026-03-23,3,93.6,1.01,27.3,33.6,0.0,7,28,0,0
TEL-500502,AST-TRK-1154,2026-03-23,3,92.3,1.19,25.5,33.6,0.0,15,33,0,0
TEL-500503,AST-TRK-1155,2026-03-23,3,96.1,0.52,55.5,33.6,0.0,5,39,0,0
TEL-500504,AST-TRK-1156,2026-03-23,3,90.4,1.64,38.0,33.6,0.0,11,19,0,0
TEL-500505,AST-TRK-1157,2026-03-23,3,91.3,1.36,28.8,33.6,0.0,7,19,0,0
TEL-500506,AST-TRK-1158,2026-03-23,3,91.5,1.44,61.6,33.6,0.0,7,22,0,0
TEL-500507,AST-TRK-1159,2026-03-23,3,90.2,1.6,58.8,33.6,0.0,17,39,0,0
TEL-500508,AST-TRK-1160,2026-03-23,3,95.0,0.78,53.5,33.6,0.0,9,15,0,0
TEL-500509,AST-TRK-1161,2026-03-23,3,94.3,1.0,38.9,33.6,0.0,13,36,0,0
TEL-500510,AST-TRK-1162,2026-03-23,3,94.9,0.74,55.5,33.6,0.0,10,32,0,0
TEL-500511,AST-TRK-1163,2026-03-23,3,95.8,0.61,47.6,33.6,0.0,14,22,0,0
TEL-500512,AST-TRK-1164,2026-03-23,3,94.2,0.94,53.2,33.6,0.0,5,8,0,0
TEL-500513,AST-TRK-1165,2026-03-23,3,94.3,0.91,36.7,33.6,0.0,5,24,0,0
